Customer_ID,Date,Items_Ordered,Total_Cost_INR,Season,Is_Event,Event_Name
CUST1051,2024-10-18,Veg Burger x1,180,Unknown,No,
CUST1095,2024-10-18,Egg Curry x1,192,Unknown,No,
CUST1108,2024-10-18,Idli Sambhar x1; Vegetable Manchurian x1,356,Unknown,No,
CUST1130,2024-10-18,Egg Curry x1; Chole Bhature x1,402,Unknown,No,
CUST1164,2024-10-18,Fish Fry x1; Cold Coffee x1; Margarita Pizza x1,681,Unknown,No,
CUST1165,2024-10-18,Paneer Butter Masala x1; Hakka Noodles x1; Tandoori Chicken x2,1024,Unknown,No,
CUST1172,2024-10-18,Fish Fry x1; Dal Tadka x1,448,Unknown,No,
CUST1177,2024-10-18,Hakka Noodles x1; Cold Coffee x2; Tandoori Chicken x1,738,Unknown,No,
CUST1178,2024-10-18,Mutton Rogan Josh x1,384,Unknown,No,
CUST1195,2024-10-18,Cold Coffee x1; Dal Tadka x1; Margarita Pizza x1,605,Unknown,No,
CUST1204,2024-10-18,Paneer Butter Masala x1; Hakka Noodles x1,499,Unknown,No,
CUST1272,2024-10-18,Chicken Sandwich x1; Hakka Noodles x1; Cold Coffee x1; Chicken Sandwich x1,752,Unknown,No,
CUST1007,2024-10-19,Mutton Rogan Josh x1,378,Unknown,No,
CUST1008,2024-10-19,Margarita Pizza x1,289,Unknown,No,
CUST1093,2024-10-19,Cold Coffee x1; Mutton Rogan Josh x1; Rasmalai x1; Lassi x1; Pasta Alfredo x1,1001,Unknown,No,
CUST1104,2024-10-19,Chole Bhature x1; Chicken Sandwich x1; Tomato Soup x1; Idli Sambhar x1,658,Unknown,No,
CUST1125,2024-10-19,Spring Rolls x1; Veg Burger x1,346,Unknown,No,
CUST1129,2024-10-19,Chole Bhature x1; Spring Rolls x2; Idli Sambhar x1,653,Unknown,No,
CUST1144,2024-10-19,Veg Burger x2; Masala Dosa x1,503,Unknown,No,
CUST1152,2024-10-19,Mutton Rogan Josh x1; Cold Coffee x1; Vegetable Manchurian x1,747,Unknown,No,
CUST1152,2024-10-19,Veg Pulao x1; Rasmalai x1,315,Unknown,No,
CUST1154,2024-10-19,French Fries x1; Veg Burger x1,305,Unknown,No,
CUST1155,2024-10-19,Pav Bhaji x1; French Fries x1,283,Unknown,No,
CUST1162,2024-10-19,French Fries x1; Veg Burger x1; Pav Bhaji x1; Veg Burger x1,638,Unknown,No,
CUST1172,2024-10-19,Chicken Biryani x1; Chole Bhature x1; Fish Fry x1,789,Unknown,No,
CUST1237,2024-10-19,Paneer Butter Masala x1; Tandoori Chicken x1; Pav Bhaji x1,702,Unknown,No,
CUST1239,2024-10-19,Margarita Pizza x1; Lassi x1; Chicken Biryani x1,711,Unknown,No,
CUST1240,2024-10-19,Mojito x1; Masala Dosa x1; Chicken Biryani x1,607,Unknown,No,
CUST1267,2024-10-19,Masala Dosa x1,142,Unknown,No,
CUST1282,2024-10-19,Tomato Soup x2; Dal Tadka x1,444,Unknown,No,
CUST1283,2024-10-19,Pasta Alfredo x1; Chocolate Brownie x1,438,Unknown,No,
CUST1283,2024-10-19,Veg Fried Rice x1; Chicken Biryani x1,523,Unknown,No,
CUST1286,2024-10-19,Pav Bhaji x1; Dal Tadka x1,345,Unknown,No,
CUST1293,2024-10-19,Egg Curry x1,188,Unknown,No,
CUST1031,2024-10-20,Egg Curry x1; Mutton Rogan Josh x1,569,Unknown,No,
CUST1037,2024-10-20,Pav Bhaji x1; Caesar Salad x1,355,Unknown,No,
CUST1050,2024-10-20,Mojito x1; Veg Pulao x2; Veg Burger x1; Mutton Rogan Josh x1,1093,Unknown,No,
CUST1061,2024-10-20,Margarita Pizza x2; Hakka Noodles x1,804,Unknown,No,
CUST1066,2024-10-20,Chocolate Brownie x2; Chocolate Brownie x1; Pasta Alfredo x1,752,Unknown,No,
CUST1079,2024-10-20,Vegetable Manchurian x1; Dal Tadka x1; Egg Curry x1; Idli Sambhar x1,726,Unknown,No,
CUST1091,2024-10-20,Veg Pulao x1; Veg Fried Rice x1,390,Unknown,No,
CUST1100,2024-10-20,Egg Curry x1; Veg Burger x2,556,Unknown,No,
CUST1170,2024-10-20,Margarita Pizza x1; Paneer Butter Masala x1,576,Unknown,No,
CUST1171,2024-10-20,Fish Fry x2; Lassi x1; Mutton Rogan Josh x1; Pav Bhaji x2,1318,Unknown,No,
CUST1186,2024-10-20,Lassi x1; Egg Curry x2; Vegetable Manchurian x1,715,Unknown,No,
CUST1223,2024-10-20,Tandoori Chicken x1; Cold Coffee x1,389,Unknown,No,
CUST1228,2024-10-20,Pav Bhaji x1; Paneer Butter Masala x1,443,Unknown,No,
CUST1236,2024-10-20,Idli Sambhar x1; Butter Naan x1,173,Unknown,No,
CUST1241,2024-10-20,Spring Rolls x1; Paneer Butter Masala x1,447,Unknown,No,
CUST1254,2024-10-20,Chicken Biryani x1,326,Unknown,No,
CUST1278,2024-10-20,Dal Tadka x2; Chole Bhature x1,570,Unknown,No,
CUST1279,2024-10-20,Vegetable Manchurian x1; Veg Fried Rice x2,629,Unknown,No,
CUST1039,2024-10-21,Mutton Rogan Josh x2; Chole Bhature x1,969,Unknown,No,
CUST1047,2024-10-21,Egg Curry x1; Lassi x1; Hakka Noodles x1; Masala Dosa x1,657,Unknown,No,
CUST1054,2024-10-21,Tomato Soup x1; Hakka Noodles x1,352,Unknown,No,
CUST1054,2024-10-21,Tomato Soup x1; Margarita Pizza x2; Veg Pulao x1,899,Unknown,No,
CUST1056,2024-10-21,Egg Curry x1; Tomato Soup x1; Vegetable Manchurian x1,553,Unknown,No,
CUST1070,2024-10-21,Butter Naan x2; Paneer Butter Masala x1,385,Unknown,No,
CUST1090,2024-10-21,Tandoori Chicken x1; Rasmalai x1; Paneer Butter Masala x1,662,Unknown,No,
CUST1122,2024-10-21,Veg Pulao x1; Caesar Salad x1,383,Unknown,No,
CUST1125,2024-10-21,Pav Bhaji x2; Cold Coffee x1; Pasta Alfredo x2,995,Unknown,No,
CUST1156,2024-10-21,Cold Coffee x1; Margarita Pizza x1; Tomato Soup x1; Chicken Biryani x1,867,Unknown,No,
CUST1178,2024-10-21,Pav Bhaji x1; Spring Rolls x1,319,Unknown,No,
CUST1181,2024-10-21,Tandoori Chicken x2; Caesar Salad x1; Fish Fry x1; Veg Burger x1,1157,Unknown,No,
CUST1208,2024-10-21,Hakka Noodles x1; Hakka Noodles x1,438,Unknown,No,
CUST1214,2024-10-21,Paneer Butter Masala x1; Chicken Biryani x1,602,Unknown,No,
CUST1216,2024-10-21,Dal Tadka x1; Pav Bhaji x1,339,Unknown,No,
CUST1264,2024-10-21,Cold Coffee x2; Veg Pulao x1; Dal Tadka x1; Chicken Biryani x1,949,Unknown,No,
CUST1268,2024-10-21,Chicken Biryani x1; Egg Curry x1; Caesar Salad x1,704,Unknown,No,
CUST1292,2024-10-21,Gulab Jamun x1,103,Unknown,No,
CUST1019,2024-10-22,Tomato Soup x1; Veg Pulao x1,323,Unknown,No,
CUST1036,2024-10-22,Cold Coffee x1; Pasta Alfredo x2; Chocolate Brownie x1,836,Unknown,No,
CUST1059,2024-10-22,Lassi x2; Butter Naan x2; French Fries x1; Veg Burger x1; Butter Naan x1,652,Unknown,No,
CUST1077,2024-10-22,Chicken Biryani x1; Chicken Sandwich x1,522,Unknown,No,
CUST1122,2024-10-22,Vegetable Manchurian x1; Gulab Jamun x1,333,Unknown,No,
CUST1125,2024-10-22,Pasta Alfredo x1; Veg Fried Rice x1,472,Unknown,No,
CUST1162,2024-10-22,Veg Pulao x1; Chocolate Brownie x1; Dal Tadka x1,538,Unknown,No,
CUST1194,2024-10-22,Margarita Pizza x1; Veg Burger x2; Margarita Pizza x1,944,Unknown,No,
CUST1205,2024-10-22,Vegetable Manchurian x1; Veg Fried Rice x1,436,Unknown,No,
CUST1211,2024-10-22,Masala Dosa x2; Tandoori Chicken x1; Caesar Salad x1,729,Unknown,No,
CUST1232,2024-10-22,Cold Coffee x1; Veg Pulao x1; Pasta Alfredo x1,588,Unknown,No,
CUST1250,2024-10-22,Paneer Butter Masala x1; Pav Bhaji x1,444,Unknown,No,
CUST1274,2024-10-22,Tomato Soup x2; Rasmalai x1,384,Unknown,No,
CUST1298,2024-10-22,Chicken Biryani x2; French Fries x1,761,Unknown,No,
CUST1029,2024-10-23,Pav Bhaji x2; French Fries x1; Veg Burger x1; Pav Bhaji x1,779,Unknown,No,
CUST1039,2024-10-23,Margarita Pizza x1; Idli Sambhar x1,409,Unknown,No,
CUST1115,2024-10-23,Dal Tadka x1,182,Unknown,No,
CUST1126,2024-10-23,Lassi x1; Veg Pulao x1; Veg Burger x1,468,Unknown,No,
CUST1128,2024-10-23,Mojito x1; Chicken Biryani x2; Tomato Soup x1; Margarita Pizza x1,1216,Unknown,No,
CUST1151,2024-10-23,Fish Fry x1; Mutton Rogan Josh x1; Lassi x1; Paneer Butter Masala x2,1298,Unknown,No,
CUST1157,2024-10-23,Spring Rolls x1; Dal Tadka x1,344,Unknown,No,
CUST1173,2024-10-23,Cold Coffee x1; Veg Fried Rice x1; Fish Fry x1,592,Unknown,No,
CUST1234,2024-10-23,Cold Coffee x1; Chicken Biryani x2; Dal Tadka x1; Paneer Butter Masala x1,1230,Unknown,No,
CUST1244,2024-10-23,Lassi x1; Pasta Alfredo x1; Caesar Salad x1; Tandoori Chicken x1; Fish Fry x1,1086,Unknown,No,
CUST1273,2024-10-23,Fish Fry x1; Pasta Alfredo x1,536,Unknown,No,
CUST1299,2024-10-23,Cold Coffee x1; Chicken Biryani x1; Margarita Pizza x1,742,Unknown,No,
CUST1020,2024-10-24,Caesar Salad x1; Butter Naan x1; Lassi x1; Veg Pulao x1; Fish Fry x2,1056,Unknown,No,
CUST1039,2024-10-24,French Fries x1; Veg Burger x1,301,Unknown,No,
CUST1082,2024-10-24,Pav Bhaji x1; Gulab Jamun x1; French Fries x1; Chicken Sandwich x1,581,Unknown,No,
CUST1107,2024-10-24,Lassi x1; Chicken Sandwich x1,300,Unknown,No,
CUST1118,2024-10-24,Spring Rolls x2; Veg Burger x2; Pasta Alfredo x1,952,Unknown,No,
CUST1140,2024-10-24,Margarita Pizza x1; Egg Curry x1; Hakka Noodles x1,699,Unknown,No,
CUST1145,2024-10-24,Chicken Biryani x1; Spring Rolls x1; Egg Curry x1,668,Unknown,No,
CUST1150,2024-10-24,Pav Bhaji x1; French Fries x1; Veg Burger x1; French Fries x1; Veg Burger x1,760,Unknown,No,
CUST1179,2024-10-24,Veg Pulao x1; Egg Curry x2; Dal Tadka x1,750,Unknown,No,
CUST1187,2024-10-24,Pav Bhaji x1,158,Unknown,No,
CUST1228,2024-10-24,Veg Fried Rice x1; Margarita Pizza x1,492,Unknown,No,
CUST1291,2024-10-24,Butter Naan x1; Dal Tadka x1; Chicken Sandwich x1,433,Unknown,No,
CUST1297,2024-10-24,Rasmalai x1; Cold Coffee x1; Veg Burger x1,428,Unknown,No,
CUST1000,2024-10-25,Chocolate Brownie x1; Dal Tadka x1,340,Unknown,No,
CUST1004,2024-10-25,Veg Pulao x1,193,Unknown,No,
CUST1008,2024-10-25,Mojito x1; Vegetable Manchurian x1; Chole Bhature x1,590,Unknown,No,
CUST1010,2024-10-25,Spring Rolls x1; Margarita Pizza x2,742,Unknown,No,
CUST1024,2024-10-25,Dal Tadka x1; Pav Bhaji x1,340,Unknown,No,
CUST1025,2024-10-25,Cold Coffee x1; Paneer Butter Masala x1; Paneer Butter Masala x1,690,Unknown,No,
CUST1025,2024-10-25,Masala Dosa x1; Butter Naan x1,198,Unknown,No,
CUST1057,2024-10-25,Chole Bhature x1; Veg Burger x1,394,Unknown,No,
CUST1105,2024-10-25,Lassi x1; Caesar Salad x1,293,Unknown,No,
CUST1121,2024-10-25,Butter Naan x1; Mutton Rogan Josh x2,810,Unknown,No,
CUST1128,2024-10-25,Chicken Biryani x1,322,Unknown,No,
CUST1176,2024-10-25,Gulab Jamun x1; Pav Bhaji x1; Lassi x1; Margarita Pizza x1,649,Unknown,No,
CUST1221,2024-10-25,Idli Sambhar x1; Dal Tadka x2; Chocolate Brownie x1; French Fries x1; Chicken Sandwich x1,965,Unknown,No,
CUST1233,2024-10-25,French Fries x2; Dal Tadka x1; Veg Fried Rice x2,822,Unknown,No,
CUST1252,2024-10-25,Vegetable Manchurian x1; Cold Coffee x1; Egg Curry x1; Lassi x1; Pasta Alfredo x1,920,Unknown,No,
CUST1265,2024-10-25,Butter Naan x1,49,Unknown,No,
CUST1003,2024-10-26,French Fries x1; Chicken Sandwich x1; Caesar Salad x1,510,Unknown,No,
CUST1003,2024-10-26,Mutton Rogan Josh x1; Chicken Biryani x1; Pasta Alfredo x1,971,Unknown,No,
CUST1004,2024-10-26,Chole Bhature x1; Veg Burger x1,394,Unknown,No,
CUST1007,2024-10-26,Hakka Noodles x1; Gulab Jamun x1,326,Unknown,No,
CUST1026,2024-10-26,Chocolate Brownie x1; Vegetable Manchurian x1; Hakka Noodles x1,613,Unknown,No,
CUST1050,2024-10-26,Egg Curry x1; Chicken Sandwich x1,388,Unknown,No,
CUST1060,2024-10-26,Masala Dosa x1; Tomato Soup x1,269,Unknown,No,
CUST1064,2024-10-26,Cold Coffee x1; Egg Curry x1,325,Unknown,No,
CUST1069,2024-10-26,Butter Naan x2; Margarita Pizza x2,683,Unknown,No,
CUST1070,2024-10-26,Pav Bhaji x2; Tandoori Chicken x1,580,Unknown,No,
CUST1100,2024-10-26,Paneer Butter Masala x1; Lassi x1; Veg Pulao x1,573,Unknown,No,
CUST1103,2024-10-26,Masala Dosa x1; Spring Rolls x1; Dal Tadka x2,659,Unknown,No,
CUST1126,2024-10-26,Margarita Pizza x1,296,Unknown,No,
CUST1146,2024-10-26,French Fries x1; Fish Fry x1; Margarita Pizza x1,667,Unknown,No,
CUST1190,2024-10-26,Hakka Noodles x1; Chicken Biryani x1; Pav Bhaji x2,862,Unknown,No,
CUST1226,2024-10-26,Mojito x1; Chicken Biryani x1; Dal Tadka x1,655,Unknown,No,
CUST1256,2024-10-26,Cold Coffee x1; Chicken Sandwich x1; Pasta Alfredo x1,607,Unknown,No,
CUST1258,2024-10-26,Gulab Jamun x1; Cold Coffee x1; Margarita Pizza x2; Veg Burger x1,998,Unknown,No,
CUST1276,2024-10-26,Chicken Sandwich x1; Pasta Alfredo x1; Mojito x1,628,Unknown,No,
CUST1296,2024-10-26,Veg Fried Rice x1; Dal Tadka x1; Tandoori Chicken x2,901,Unknown,No,
CUST1012,2024-10-27,Lassi x1; Chicken Biryani x1; Veg Pulao x1,617,Unknown,No,
CUST1023,2024-10-27,Vegetable Manchurian x1; Chole Bhature x1,439,Unknown,No,
CUST1028,2024-10-27,Dal Tadka x1; Veg Pulao x1,372,Unknown,No,
CUST1032,2024-10-27,Pav Bhaji x1; Pav Bhaji x2,478,Unknown,No,
CUST1088,2024-10-27,Chicken Biryani x1; Caesar Salad x1,512,Unknown,No,
CUST1091,2024-10-27,Tomato Soup x1; Tandoori Chicken x1,395,Unknown,No,
CUST1095,2024-10-27,Butter Naan x1; Butter Naan x1,103,Unknown,No,
CUST1105,2024-10-27,Pav Bhaji x1; Mojito x1,311,Unknown,No,
CUST1106,2024-10-27,Tomato Soup x1,138,Unknown,No,
CUST1122,2024-10-27,French Fries x1; Fish Fry x1; Veg Burger x1,566,Unknown,No,
CUST1122,2024-10-27,Chole Bhature x1; Veg Burger x1; Chocolate Brownie x2,708,Unknown,No,
CUST1156,2024-10-27,Chicken Biryani x1; Mutton Rogan Josh x1,702,Unknown,No,
CUST1161,2024-10-27,Chocolate Brownie x1; Mutton Rogan Josh x1; Idli Sambhar x1; Veg Burger x1,846,Unknown,No,
CUST1170,2024-10-27,Paneer Butter Masala x1; Cold Coffee x1; Hakka Noodles x2,850,Unknown,No,
CUST1178,2024-10-27,Mojito x2; Margarita Pizza x1,593,Unknown,No,
CUST1182,2024-10-27,Mojito x1; Veg Pulao x1; Mojito x1; Hakka Noodles x1,710,Unknown,No,
CUST1211,2024-10-27,Spring Rolls x1; Veg Pulao x1; Veg Fried Rice x1; Chicken Biryani x1,873,Unknown,No,
CUST1212,2024-10-27,Hakka Noodles x2; Mutton Rogan Josh x1; Chicken Sandwich x1,1019,Unknown,No,
CUST1271,2024-10-27,French Fries x1; Chicken Sandwich x1; Cold Coffee x1; Mutton Rogan Josh x1,829,Unknown,No,
CUST1282,2024-10-27,Rasmalai x2,239,Unknown,No,
CUST1293,2024-10-27,Cold Coffee x1; Vegetable Manchurian x2; Veg Fried Rice x2; Mojito x1; Hakka Noodles x1,1366,Unknown,No,
CUST1046,2024-10-28,Pasta Alfredo x2; Egg Curry x1,736,Unknown,No,
CUST1063,2024-10-28,Caesar Salad x2,387,Unknown,No,
CUST1067,2024-10-28,French Fries x1; Paneer Butter Masala x1; Cold Coffee x1; Hakka Noodles x1; Chicken Sandwich x1,949,Unknown,No,
CUST1078,2024-10-28,Chicken Biryani x1; Mutton Rogan Josh x1,704,Unknown,No,
CUST1089,2024-10-28,Veg Pulao x2; Chicken Biryani x1; Margarita Pizza x1; Veg Pulao x1,1182,Unknown,No,
CUST1094,2024-10-28,Chocolate Brownie x1; Hakka Noodles x1; Idli Sambhar x1,501,Unknown,No,
CUST1105,2024-10-28,Dal Tadka x1; Gulab Jamun x1; Rasmalai x1,404,Unknown,No,
CUST1158,2024-10-28,Vegetable Manchurian x1; Dal Tadka x1,408,Unknown,No,
CUST1170,2024-10-28,Paneer Butter Masala x1; Idli Sambhar x1; Chicken Sandwich x2,803,Unknown,No,
CUST1178,2024-10-28,Egg Curry x1; French Fries x1; Chicken Sandwich x1; Hakka Noodles x1,735,Unknown,No,
CUST1194,2024-10-28,Veg Pulao x1; Hakka Noodles x1; Chicken Sandwich x1; Idli Sambhar x1,733,Unknown,No,
CUST1219,2024-10-28,Chicken Biryani x1; Dal Tadka x1,499,Unknown,No,
CUST1252,2024-10-28,Hakka Noodles x1; Lassi x1; Margarita Pizza x1,608,Unknown,No,
CUST1285,2024-10-28,Hakka Noodles x1; Dal Tadka x1; Paneer Butter Masala x1; Margarita Pizza x1,969,Unknown,No,
CUST1009,2024-10-29,Mutton Rogan Josh x1; Chicken Biryani x2,1027,Unknown,No,
CUST1016,2024-10-29,Chicken Biryani x1; Chicken Sandwich x2; Masala Dosa x1,860,Unknown,No,
CUST1029,2024-10-29,Rasmalai x1; Veg Fried Rice x2,525,Unknown,No,
CUST1072,2024-10-29,Vegetable Manchurian x1; Cold Coffee x1; Veg Pulao x1; Chicken Biryani x1,871,Unknown,No,
CUST1072,2024-10-29,Chicken Biryani x1; French Fries x1; Dal Tadka x1,622,Unknown,No,
CUST1078,2024-10-29,Idli Sambhar x1; Tomato Soup x1,248,Unknown,No,
CUST1086,2024-10-29,Paneer Butter Masala x1; Pasta Alfredo x1,554,Unknown,No,
CUST1099,2024-10-29,Chicken Biryani x1; Pav Bhaji x1,482,Unknown,No,
CUST1134,2024-10-29,Caesar Salad x1; Lassi x1; Mutton Rogan Josh x1; Veg Pulao x2,1053,Unknown,No,
CUST1159,2024-10-29,Mutton Rogan Josh x1; Veg Pulao x1; Masala Dosa x1; Fish Fry x1,972,Unknown,No,
CUST1163,2024-10-29,Hakka Noodles x1; Egg Curry x1; Rasmalai x1,533,Unknown,No,
CUST1171,2024-10-29,Tandoori Chicken x2,527,Unknown,No,
CUST1173,2024-10-29,Hakka Noodles x1; Egg Curry x1; Veg Burger x1,592,Unknown,No,
CUST1174,2024-10-29,Dal Tadka x1; French Fries x1; Chicken Sandwich x1; Rasmalai x1; Pasta Alfredo x1; Gulab Jamun x1,994,Unknown,No,
CUST1188,2024-10-29,Chole Bhature x1,209,Unknown,No,
CUST1190,2024-10-29,Paneer Butter Masala x1; Pav Bhaji x1; Paneer Butter Masala x1,727,Unknown,No,
CUST1206,2024-10-29,Paneer Butter Masala x1; Idli Sambhar x2; Cold Coffee x1; Margarita Pizza x1,942,Unknown,No,
CUST1231,2024-10-29,Veg Fried Rice x1; Rasmalai x1; Butter Naan x1,373,Unknown,No,
CUST1274,2024-10-29,Dal Tadka x1; Fish Fry x1; Caesar Salad x1,636,Unknown,No,
CUST1275,2024-10-29,Margarita Pizza x1; Margarita Pizza x1; Pasta Alfredo x1; Mojito x1,1006,Unknown,No,
CUST1010,2024-10-30,Chicken Sandwich x1,207,Unknown,No,
CUST1015,2024-10-30,Veg Burger x2,359,Unknown,No,
CUST1033,2024-10-30,Tomato Soup x1; Hakka Noodles x1; Mutton Rogan Josh x1,732,Unknown,No,
CUST1074,2024-10-30,Pasta Alfredo x1; Lassi x1; Veg Fried Rice x1,577,Unknown,No,
CUST1076,2024-10-30,Spring Rolls x1; Pav Bhaji x1; Chocolate Brownie x1; Margarita Pizza x1,774,Unknown,No,
CUST1083,2024-10-30,Chicken Biryani x2,642,Unknown,No,
CUST1104,2024-10-30,Veg Fried Rice x1,206,Unknown,No,
CUST1137,2024-10-30,Pasta Alfredo x1; Mutton Rogan Josh x2,1037,Unknown,No,
CUST1160,2024-10-30,Pav Bhaji x1; Pav Bhaji x1; Mojito x1; Hakka Noodles x1,689,Unknown,No,
CUST1184,2024-10-30,Hakka Noodles x2; Chicken Biryani x1; Gulab Jamun x1,866,Unknown,No,
CUST1209,2024-10-30,Tomato Soup x1; Rasmalai x1,254,Unknown,No,
CUST1242,2024-10-30,Lassi x1; Dal Tadka x2; Egg Curry x1,655,Unknown,No,
CUST1246,2024-10-30,Tandoori Chicken x2; French Fries x1; Veg Burger x1; Egg Curry x2,1200,Unknown,No,
CUST1285,2024-10-30,Chicken Biryani x1; Veg Pulao x1,513,Unknown,No,
CUST1299,2024-10-30,Mojito x1; Lassi x1; Chicken Sandwich x2,653,Unknown,No,
CUST1010,2024-10-31,Chocolate Brownie x1; Chicken Sandwich x1; Paneer Butter Masala x1,648,Unknown,No,
CUST1015,2024-10-31,Paneer Butter Masala x2; Lassi x1; Chicken Biryani x1,983,Unknown,No,
CUST1017,2024-10-31,Idli Sambhar x1; French Fries x1; Chicken Sandwich x1; Paneer Butter Masala x1; Rasmalai x1,846,Unknown,No,
CUST1040,2024-10-31,Veg Fried Rice x1; Margarita Pizza x1,493,Unknown,No,
CUST1043,2024-10-31,Pasta Alfredo x2,547,Unknown,No,
CUST1050,2024-10-31,Pasta Alfredo x1; Margarita Pizza x1,566,Unknown,No,
CUST1098,2024-10-31,Caesar Salad x2; Tomato Soup x1; Idli Sambhar x1,628,Unknown,No,
CUST1102,2024-10-31,Dal Tadka x1; Hakka Noodles x1; Tomato Soup x1,533,Unknown,No,
CUST1147,2024-10-31,Hakka Noodles x1; Margarita Pizza x1,514,Unknown,No,
CUST1164,2024-10-31,Butter Naan x1; Cold Coffee x1,184,Unknown,No,
CUST1180,2024-10-31,Pasta Alfredo x1; Gulab Jamun x1,372,Unknown,No,
CUST1196,2024-10-31,French Fries x1; Chicken Sandwich x1; Pasta Alfredo x1; Veg Burger x1; Veg Fried Rice x1,970,Unknown,No,
CUST1228,2024-10-31,French Fries x1; Masala Dosa x1,261,Unknown,No,
CUST1247,2024-10-31,Mutton Rogan Josh x1; Veg Pulao x1; Margarita Pizza x1,860,Unknown,No,
CUST1253,2024-10-31,French Fries x1; Chicken Sandwich x1; Gulab Jamun x1,424,Unknown,No,
CUST1284,2024-10-31,Mutton Rogan Josh x1; Tomato Soup x1,518,Unknown,No,
CUST1022,2024-11-01,Chole Bhature x1; Chicken Biryani x1; Vegetable Manchurian x1,763,Unknown,No,
CUST1024,2024-11-01,Hakka Noodles x1; Veg Burger x1; Chicken Biryani x1,724,Unknown,No,
CUST1027,2024-11-01,Vegetable Manchurian x1; Veg Pulao x1,418,Unknown,No,
CUST1042,2024-11-01,Lassi x1; Mojito x1; Pasta Alfredo x1,517,Unknown,No,
CUST1055,2024-11-01,French Fries x1,122,Unknown,No,
CUST1077,2024-11-01,Hakka Noodles x1; Cold Coffee x1; Egg Curry x1,537,Unknown,No,
CUST1151,2024-11-01,Veg Pulao x1; Margarita Pizza x1,485,Unknown,No,
CUST1155,2024-11-01,Egg Curry x1; Butter Naan x1; Paneer Butter Masala x1,522,Unknown,No,
CUST1165,2024-11-01,Spring Rolls x1; Tomato Soup x1; Idli Sambhar x1,409,Unknown,No,
CUST1184,2024-11-01,Veg Burger x1; Paneer Butter Masala x1,459,Unknown,No,
CUST1196,2024-11-01,Mojito x1; Vegetable Manchurian x1,380,Unknown,No,
CUST1202,2024-11-01,French Fries x2; Egg Curry x1,434,Unknown,No,
CUST1207,2024-11-01,Butter Naan x1; Spring Rolls x1; Veg Burger x1,391,Unknown,No,
CUST1240,2024-11-01,French Fries x2; Idli Sambhar x1; Gulab Jamun x1,468,Unknown,No,
CUST1259,2024-11-01,Tomato Soup x1; Pasta Alfredo x1,404,Unknown,No,
CUST1018,2024-11-02,Chole Bhature x1; Cold Coffee x1; Vegetable Manchurian x1,570,Unknown,No,
CUST1049,2024-11-02,Cold Coffee x1; Cold Coffee x1; Veg Pulao x1; Veg Fried Rice x1,656,Unknown,No,
CUST1073,2024-11-02,Veg Burger x1; Dal Tadka x2; Veg Burger x1; Veg Fried Rice x2,1119,Unknown,No,
CUST1080,2024-11-02,Mutton Rogan Josh x1; Veg Pulao x1; Cold Coffee x1,699,Unknown,No,
CUST1089,2024-11-02,Hakka Noodles x1; Pav Bhaji x1; Veg Fried Rice x1,588,Unknown,No,
CUST1093,2024-11-02,Veg Fried Rice x1; Vegetable Manchurian x1,428,Unknown,No,
CUST1108,2024-11-02,Veg Pulao x1; Veg Pulao x1; Gulab Jamun x1,483,Unknown,No,
CUST1153,2024-11-02,Idli Sambhar x1; Rasmalai x1; Veg Burger x1; Egg Curry x1,608,Unknown,No,
CUST1153,2024-11-02,Paneer Butter Masala x1; Caesar Salad x1,473,Unknown,No,
CUST1171,2024-11-02,Chicken Biryani x1; Dal Tadka x1,498,Unknown,No,
CUST1172,2024-11-02,Veg Pulao x2; Cold Coffee x1,515,Unknown,No,
CUST1174,2024-11-02,Rasmalai x1; Veg Pulao x1,309,Unknown,No,
CUST1191,2024-11-02,Pav Bhaji x1; French Fries x1; Veg Burger x2,641,Unknown,No,
CUST1198,2024-11-02,Egg Curry x1; Chicken Biryani x1; Fish Fry x1; Veg Pulao x2,1152,Unknown,No,
CUST1200,2024-11-02,Chicken Biryani x1; Mojito x1; Veg Pulao x1,659,Unknown,No,
CUST1207,2024-11-02,Masala Dosa x1; Idli Sambhar x1,265,Unknown,No,
CUST1222,2024-11-02,Veg Fried Rice x2; Idli Sambhar x1,528,Unknown,No,
CUST1223,2024-11-02,Veg Fried Rice x1; Margarita Pizza x1; Rasmalai x1,616,Unknown,No,
CUST1227,2024-11-02,Rasmalai x1; Veg Burger x1,308,Unknown,No,
CUST1248,2024-11-02,Dal Tadka x1; Dal Tadka x1; Lassi x1,467,Unknown,No,
CUST1267,2024-11-02,Butter Naan x2; Margarita Pizza x1; Hakka Noodles x1,612,Unknown,No,
CUST1004,2024-11-03,Egg Curry x1; Pav Bhaji x2,509,Unknown,No,
CUST1008,2024-11-03,Margarita Pizza x2,585,Unknown,No,
CUST1065,2024-11-03,Caesar Salad x1; Veg Pulao x1; Pasta Alfredo x1,653,Unknown,No,
CUST1068,2024-11-03,Idli Sambhar x1; Lassi x1; Pasta Alfredo x1,493,Unknown,No,
CUST1070,2024-11-03,Cold Coffee x1; Egg Curry x1; Mutton Rogan Josh x2; Dal Tadka x1,1266,Unknown,No,
CUST1097,2024-11-03,Tandoori Chicken x1,260,Unknown,No,
CUST1117,2024-11-03,Egg Curry x1; Mutton Rogan Josh x1,576,Unknown,No,
CUST1148,2024-11-03,Caesar Salad x1; French Fries x1; Chicken Sandwich x1,517,Unknown,No,
